Year,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
2004,62,Al Harrington,PF,23,IND,16,2,427,60,140,0.429,2,5,0.400,58,135,0.430,0.436,30,55,0.545,33,69,102,12,23,9,28,56,152,harrial01
2004,63,Lucious Harris,PG,33,NJN,11,0,182,19,49,0.388,3,12,0.250,16,37,0.432,0.418,14,18,0.778,10,12,22,10,7,1,5,16,55,harrilu01
2004,64,Jason Hart,PG,25,SAS,7,0,62,11,20,0.550,0,0,,11,20,0.550,0.550,0,0,,0,3,3,1,5,0,1,5,22,hartja01
2004,65,Udonis Haslem,PF,23,MIA,13,0,199,13,33,0.394,0,0,,13,33,0.394,0.394,21,31,0.677,18,26,44,3,5,3,3,22,47,hasleud01
2004,66,Trenton Hassell,SG,24,MIN,18,18,472,62,119,0.521,1,2,0.500,61,117,0.521,0.525,13,16,0.813,21,23,44,27,10,7,16,42,138,hassetr01
2004,67,Nenê,PF,21,DEN,5,5,132,16,36,0.444,0,0,,16,36,0.444,0.444,7,13,0.538,12,13,25,15,5,3,9,22,39,hilarne01
2004,68,Fred Hoiberg,SG,31,MIN,18,0,438,39,86,0.453,22,48,0.458,17,38,0.447,0.581,15,16,0.938,9,57,66,23,16,0,8,29,115,hoibefr01
2004,69,Robert Horry,PF,33,SAS,10,0,211,20,43,0.465,8,22,0.364,12,21,0.571,0.558,13,14,0.929,25,38,63,9,8,2,10,31,61,horryro01
2004,70,Josh Howard,SF,23,DAL,5,0,86,8,36,0.222,1,5,0.200,7,31,0.226,0.236,10,11,0.909,17,15,32,4,6,6,7,12,27,howarjo01
2004,71,Ryan Humphrey,PF,24,MEM,3,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,1,1,2,0,0,0,0,0,2,humphry01
2004,72,Brandon Hunter,PF,23,BOS,3,0,10,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,2,1,3,1,0,1,1,2,2,huntebr01
2004,73,Lindsey Hunter,SG,33,DET,23,0,273,19,65,0.292,7,30,0.233,12,35,0.343,0.346,11,12,0.917,5,28,33,21,18,4,13,42,56,hunteli01
2004,74,Jim Jackson,SF,33,HOU,5,5,221,29,73,0.397,8,29,0.276,21,44,0.477,0.452,8,12,0.667,3,49,52,10,5,1,9,9,74,jacksji01
2004,75,Mark Jackson,PG,38,HOU,5,0,38,1,6,0.167,0,3,0.000,1,3,0.333,0.167,0,0,,0,3,3,5,2,0,2,1,2,jacksma01
2004,76,Mike James,PG,28,DET,22,0,195,21,53,0.396,6,14,0.429,15,39,0.385,0.453,9,16,0.563,7,19,26,24,5,0,15,23,57,jamesmi01
2004,77,Antawn Jamison,SF,27,DAL,5,0,109,26,57,0.456,2,8,0.250,24,49,0.490,0.474,11,15,0.733,15,10,25,2,5,2,5,15,65,jamisan01
2004,78,Richard Jefferson,SF,23,NJN,11,11,460,66,158,0.418,9,33,0.273,57,125,0.456,0.446,77,108,0.713,14,55,69,42,14,8,43,35,218,jefferi01
2004,79,Anthony Johnson,PG,29,IND,16,0,332,25,69,0.362,6,20,0.300,19,49,0.388,0.406,17,22,0.773,7,27,34,34,13,4,11,34,73,johnsan02
2004,80,DerMarr Johnson,SF,23,NYK,3,0,17,0,5,0.000,0,3,0.000,0,2,0.000,0.000,0,0,,0,2,2,2,0,1,0,2,0,johnsde03
2004,81,Ervin Johnson,C,36,MIN,18,16,356,19,38,0.500,0,0,,19,38,0.500,0.500,10,16,0.625,27,57,84,13,11,10,6,56,48,johnser02
2004,82,Damon Jones,PG,27,MIL,5,5,144,18,34,0.529,10,21,0.476,8,13,0.615,0.676,4,6,0.667,2,18,20,37,5,0,9,14,50,jonesda01
2004,83,Eddie Jones,SG,32,MIA,13,13,478,56,153,0.366,20,67,0.299,36,86,0.419,0.431,40,50,0.800,3,44,47,29,18,11,19,37,172,jonesed02
2004,84,Fred Jones,SG,24,IND,14,0,263,25,51,0.490,11,22,0.500,14,29,0.483,0.598,5,7,0.714,3,30,33,16,7,7,9,31,66,jonesfr01
2004,85,Jumaine Jones,SG,24,BOS,2,0,28,2,6,0.333,0,2,0.000,2,4,0.500,0.333,0,0,,1,4,5,2,0,0,0,4,4,jonesju01
2004,86,Jason Kidd*,PG,30,NJN,11,11,474,43,129,0.333,10,48,0.208,33,81,0.407,0.372,43,53,0.811,16,57,73,99,25,6,43,15,139,kiddja01
2004,87,Kerry Kittles,SG,29,NJN,11,11,415,60,134,0.448,17,52,0.327,43,82,0.524,0.511,21,34,0.618,10,37,47,23,22,10,11,28,158,kittlke01
2004,88,Brevin Knight,PG,28,MIL,5,0,101,6,23,0.261,0,0,,6,23,0.261,0.261,9,11,0.818,3,8,11,17,14,1,7,12,21,knighbr01
2004,89,Toni Kukoč*,PF,35,MIL,5,0,105,17,34,0.500,4,12,0.333,13,22,0.591,0.559,4,8,0.500,4,10,14,4,3,2,6,11,42,kukocto01
2004,90,Voshon Lenard,SG,30,DEN,5,5,161,32,75,0.427,11,24,0.458,21,51,0.412,0.500,10,14,0.714,4,9,13,12,4,0,9,13,85,lenarvo01
2004,91,George Lynch,SF,33,NOH,7,7,147,25,57,0.439,3,12,0.250,22,45,0.489,0.465,5,8,0.625,13,24,37,12,3,3,7,15,58,lynchge01
2004,92,Mark Madsen,C,28,MIN,17,0,222,17,32,0.531,0,0,,17,32,0.531,0.531,13,29,0.448,28,30,58,2,5,4,7,43,47,madsema01
2004,93,Jamaal Magloire,C,25,NOH,7,7,239,28,67,0.418,0,1,0.000,28,66,0.424,0.418,21,28,0.750,16,48,64,5,3,7,11,22,77,magloja01
2004,94,Karl Malone*,PF,40,LAL,21,21,798,98,218,0.450,0,1,0.000,98,217,0.452,0.450,46,73,0.630,37,148,185,72,24,2,47,65,242,malonka01
2004,95,Stephon Marbury,PG,26,NYK,4,4,174,31,83,0.373,6,20,0.300,25,63,0.397,0.410,17,25,0.680,5,12,17,26,7,0,14,9,85,marbust01
2004,96,Darrick Martin,PG,32,MIN,16,3,182,14,51,0.275,6,20,0.300,8,31,0.258,0.333,16,20,0.800,5,9,14,23,4,0,8,17,50,martida01
2004,97,Kenyon Martin,PF,26,NJN,11,11,409,81,152,0.533,0,4,0.000,81,148,0.547,0.533,48,64,0.750,25,96,121,12,13,14,32,50,210,martike01
2004,98,Desmond Mason,SF,26,MIL,5,5,198,25,74,0.338,0,2,0.000,25,72,0.347,0.338,22,26,0.846,4,20,24,12,4,2,12,16,72,masonde01
2004,99,Walter McCarty,PF,29,BOS,4,4,127,11,23,0.478,6,15,0.400,5,8,0.625,0.609,0,0,,3,18,21,8,2,2,4,7,28,mccarwa01
2004,100,Stanislav Medvedenko,PF,24,LAL,21,1,237,33,75,0.440,0,0,,33,75,0.440,0.440,17,21,0.810,23,30,53,10,4,4,5,50,83,medvest01
2004,101,Chris Mihm,C,24,BOS,4,0,65,7,22,0.318,0,0,,7,22,0.318,0.318,6,10,0.600,8,10,18,0,4,4,3,12,20,mihmch01
2004,102,Darko Miličić,C,18,DET,8,0,14,0,4,0.000,0,0,,0,4,0.000,0.000,1,4,0.250,1,2,3,1,1,0,3,1,1,milicda01
2004,103,Andre Miller,PG,27,DEN,5,5,174,34,72,0.472,0,2,0.000,34,70,0.486,0.472,9,11,0.818,15,8,23,16,8,0,10,16,77,millean02
2004,104,Brad Miller,PF,27,SAC,12,0,366,48,91,0.527,1,7,0.143,47,84,0.560,0.533,29,48,0.604,30,74,104,38,9,11,20,46,126,millebr01
2004,105,Mike Miller,SF,23,MEM,4,4,98,12,34,0.353,5,13,0.385,7,21,0.333,0.426,1,3,0.333,0,12,12,3,5,0,5,4,30,millemi01
2004,106,Oliver Miller,C,33,MIN,8,0,31,1,4,0.250,0,0,,1,4,0.250,0.250,1,2,0.500,0,5,5,1,0,3,3,13,3,milleol01
2004,107,Reggie Miller*,SG,38,IND,16,16,455,45,112,0.402,24,64,0.375,21,48,0.438,0.509,47,51,0.922,3,34,37,45,18,3,28,23,161,millere01
2004,108,Yao Ming*,C,23,HOU,5,5,185,31,68,0.456,0,0,,31,68,0.456,0.456,13,17,0.765,11,26,37,9,2,7,13,20,75,mingya01
2004,109,Cuttino Mobley,SG,28,HOU,5,5,210,29,75,0.387,6,21,0.286,23,54,0.426,0.427,8,10,0.800,5,19,24,14,3,3,18,14,72,moblecu01
2004,110,Nazr Mohammed,C,26,NYK,4,4,97,15,30,0.500,0,0,,15,30,0.500,0.500,11,16,0.688,10,13,23,1,6,3,7,18,41,mohamna01
2004,111,Dikembe Mutombo*,C,37,NYK,3,0,38,2,6,0.333,0,0,,2,6,0.333,0.333,3,3,1.000,4,6,10,0,1,4,3,6,7,mutomdi01
2004,112,Boštjan Nachbar,SF,23,HOU,5,0,41,4,9,0.444,1,3,0.333,3,6,0.500,0.500,5,5,1.000,1,5,6,2,1,0,2,9,14,nachbbo01
2004,113,Eduardo Nájera,SF,27,DAL,5,0,57,5,11,0.455,0,0,,5,11,0.455,0.455,2,2,1.000,10,7,17,3,3,2,2,12,12,najered01
2004,114,Steve Nash*,PG,29,DAL,5,5,197,27,70,0.386,6,16,0.375,21,54,0.389,0.429,8,9,0.889,6,20,26,45,4,0,12,14,68,nashst01
2004,115,Rasho Nesterović,C,27,SAS,10,10,261,29,67,0.433,0,1,0.000,29,66,0.439,0.433,1,6,0.167,21,34,55,10,3,11,8,38,59,nestera01
2004,116,Dirk Nowitzki*,C,25,DAL,5,5,212,45,100,0.450,7,15,0.467,38,85,0.447,0.485,36,42,0.857,13,46,59,7,7,13,6,16,133,nowitdi01
2004,117,Jermaine O'Neal,PF,25,IND,16,16,604,115,272,0.423,0,4,0.000,115,268,0.429,0.423,77,110,0.700,29,117,146,19,8,36,29,53,307,onealje01
2004,118,Shaquille O'Neal*,C,31,LAL,22,22,917,182,307,0.593,0,0,,182,307,0.593,0.593,109,254,0.429,91,200,291,55,7,61,55,90,473,onealsh01
2004,119,Lamar Odom,PF,24,MIA,13,13,512,81,182,0.445,8,26,0.308,73,156,0.468,0.467,49,72,0.681,32,76,108,37,15,10,42,58,219,odomla01
2004,120,Mehmet Okur,PF,24,DET,22,0,252,31,66,0.470,2,5,0.400,29,61,0.475,0.485,18,26,0.692,16,45,61,8,5,9,15,20,82,okurme01
2004,121,Michael Olowokandi,C,28,MIN,15,2,224,12,37,0.324,0,1,0.000,12,36,0.333,0.324,7,8,0.875,16,36,52,2,2,11,17,50,31,olowomi01
2004,122,Bo Outlaw,PF,32,MEM,4,0,61,0,7,0.000,0,0,,0,7,0.000,0.000,2,4,0.500,1,3,4,6,2,2,3,9,2,outlabo01
2004,123,Scott Padgett,PF,27,HOU,4,0,14,2,5,0.400,1,3,0.333,1,2,0.500,0.500,0,0,,1,2,3,0,1,1,1,1,5,padgesc01
2004,124,Tony Parker*,PG,21,SAS,10,10,386,72,168,0.429,17,43,0.395,55,125,0.440,0.479,23,35,0.657,5,16,21,70,13,1,31,15,184,parketo01
2004,125,Gary Payton*,PG,35,LAL,22,22,772,68,186,0.366,14,56,0.250,54,130,0.415,0.403,21,28,0.750,19,53,72,116,23,4,28,60,171,paytoga01
2004,126,Anthony Peeler,SG,34,SAC,11,0,236,19,63,0.302,7,26,0.269,12,37,0.324,0.357,5,6,0.833,7,28,35,15,14,2,14,19,50,peelean01
2004,127,Eric Piatkowski,SF,33,HOU,1,0,4,0,1,0.000,0,0,,0,1,0.000,0.000,0,0,,0,1,1,0,0,0,0,1,0,piatker01
2004,128,Paul Pierce*,SG,26,BOS,4,4,162,26,76,0.342,5,17,0.294,21,59,0.356,0.375,26,31,0.839,6,29,35,10,5,4,25,12,83,piercpa01
2004,129,Zoran Planinić,SG,21,NJN,6,0,15,0,2,0.000,0,1,0.000,0,1,0.000,0.000,1,2,0.500,0,1,1,2,0,0,2,2,1,planizo01
2004,130,Scot Pollard,C,28,IND,3,0,13,0,2,0.000,0,0,,0,2,0.000,0.000,2,4,0.500,1,3,4,0,1,0,0,2,2,pollasc01
2004,131,James Posey,SG,27,MEM,4,4,130,15,37,0.405,1,6,0.167,14,31,0.452,0.419,19,21,0.905,8,14,22,4,9,2,6,13,50,poseyja01
2004,132,Tayshaun Prince,SF,23,DET,23,23,795,87,212,0.410,13,49,0.265,74,163,0.454,0.441,41,55,0.745,41,96,137,53,25,31,19,61,228,princta01
2004,133,Michael Redd,SG,24,MIL,5,5,192,34,83,0.410,6,20,0.300,28,63,0.444,0.446,16,21,0.762,6,19,25,13,0,0,19,16,90,reddmi01
2004,134,Rodney Rogers,PF,32,NJN,11,0,228,23,72,0.319,5,22,0.227,18,50,0.360,0.354,16,20,0.800,9,46,55,12,6,3,17,31,67,rogerro01
2004,135,Malik Rose,PF,29,SAS,7,0,58,4,16,0.250,0,2,0.000,4,14,0.286,0.250,2,4,0.500,12,5,17,6,4,2,8,6,10,rosema01
2004,136,Kareem Rush,SG,23,LAL,22,0,315,30,78,0.385,20,50,0.400,10,28,0.357,0.513,2,3,0.667,0,16,16,17,10,3,14,33,82,rushka01
2004,137,Bryon Russell,SF,33,LAL,6,0,16,0,3,0.000,0,2,0.000,0,1,0.000,0.000,0,0,,1,0,1,2,1,0,0,2,0,russebr01
2004,138,Daniel Santiago,C,27,MIL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,santida01
2004,139,Brian Scalabrine,PF,25,NJN,9,0,73,11,17,0.647,5,6,0.833,6,11,0.545,0.794,3,6,0.500,7,5,12,1,3,0,4,15,30,scalabr01
2004,140,Brian Skinner,C,27,MIL,5,3,94,11,21,0.524,0,0,,11,21,0.524,0.524,5,12,0.417,8,14,22,0,1,3,7,8,27,skinnbr01
2004,141,Tamar Slay,SG,23,NJN,6,0,12,1,5,0.200,0,1,0.000,1,4,0.250,0.200,2,2,1.000,0,2,2,0,1,0,0,0,4,slayta01
2004,142,Jabari Smith,C,26,SAC,4,0,10,1,2,0.500,0,0,,1,2,0.500,0.500,3,4,0.750,1,2,3,0,0,1,0,2,5,smithja01
2004,143,Joe Smith,PF,28,MIL,5,5,175,27,55,0.491,0,1,0.000,27,54,0.500,0.491,12,13,0.923,23,27,50,2,4,10,6,15,66,smithjo02
2004,144,Steve Smith,SG,34,NOH,5,0,46,12,26,0.462,6,11,0.545,6,15,0.400,0.577,2,3,0.667,2,6,8,1,0,0,3,5,32,smithst01
2004,145,Darius Songaila,PF,25,SAC,7,0,85,10,16,0.625,0,0,,10,16,0.625,0.625,6,6,1.000,6,7,13,2,0,1,5,14,26,songada01
2004,146,Latrell Sprewell,SF,33,MIN,18,18,771,130,309,0.421,37,96,0.385,93,213,0.437,0.481,60,77,0.779,11,68,79,72,29,12,47,35,357,sprewla01
2004,147,Michael Stewart,C,28,BOS,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,stewami01
2004,148,Peja Stojaković,SF,26,SAC,12,12,517,76,198,0.384,23,73,0.315,53,125,0.424,0.442,35,39,0.897,15,69,84,18,22,3,14,26,210,stojape01
2004,149,Erick Strickland,PG,30,MIL,3,0,41,5,12,0.417,0,5,0.000,5,7,0.714,0.417,4,4,1.000,0,5,5,9,2,0,3,3,14,stricer01
2004,150,Mike Sweetney,PF,21,NYK,4,0,57,6,11,0.545,0,0,,6,11,0.545,0.545,4,6,0.667,4,6,10,0,0,1,0,7,16,sweetmi01
2004,151,Stromile Swift,PF,24,MEM,4,0,74,9,26,0.346,0,0,,9,26,0.346,0.346,6,8,0.750,6,13,19,3,3,6,3,6,24,swiftst01
2004,152,Wally Szczerbiak,SF,26,MIN,12,0,298,47,112,0.420,10,29,0.345,37,83,0.446,0.464,38,41,0.927,9,30,39,20,6,2,24,31,142,szczewa02
2004,153,Maurice Taylor,PF,27,HOU,5,0,115,18,38,0.474,0,0,,18,38,0.474,0.474,13,17,0.765,5,11,16,5,0,1,7,20,49,tayloma01
2004,154,Kurt Thomas,PF,31,NYK,4,4,139,21,49,0.429,0,0,,21,49,0.429,0.429,9,12,0.750,9,37,46,6,7,3,10,17,51,thomaku01
2004,155,Tim Thomas,SF,26,NYK,1,1,22,4,10,0.400,0,1,0.000,4,9,0.444,0.400,4,5,0.800,1,4,5,3,0,0,2,5,12,thomati01
2004,156,Jamaal Tinsley,PG,25,IND,16,16,422,49,123,0.398,16,54,0.296,33,69,0.478,0.463,15,16,0.938,6,40,46,80,28,3,31,56,129,tinslja01
2004,157,Robert Traylor,C,26,NOH,4,0,40,4,9,0.444,0,0,,4,9,0.444,0.444,2,3,0.667,1,9,10,1,3,1,2,8,10,traylro01
2004,158,Gary Trent,C,29,MIN,13,0,71,8,25,0.320,0,2,0.000,8,23,0.348,0.320,5,8,0.625,6,6,12,2,0,0,3,11,21,trentga01
2004,159,Jake Tsakalidis,C,24,MEM,1,0,3,0,0,,0,0,,0,0,,,2,2,1.000,0,0,0,0,0,0,3,0,2,tsakaja01
2004,160,Hedo Türkoğlu,SF,24,SAS,10,10,271,26,81,0.321,14,42,0.333,12,39,0.308,0.407,11,18,0.611,5,40,45,15,9,1,16,20,77,turkohe01
2004,161,Keith Van Horn,SF,28,MIL,5,2,137,16,48,0.333,4,11,0.364,12,37,0.324,0.375,4,6,0.667,5,18,23,7,7,3,10,15,40,vanhoke01
2004,162,Dwyane Wade*,PG,22,MIA,13,13,510,86,189,0.455,3,8,0.375,83,181,0.459,0.463,59,75,0.787,16,36,52,73,17,4,54,45,234,wadedw01
2004,163,Antoine Walker,PF,27,DAL,5,5,140,22,61,0.361,1,10,0.100,21,51,0.412,0.369,4,7,0.571,23,27,50,12,6,3,9,13,49,walkean02
2004,164,Samaki Walker,PF,27,MIA,4,0,11,0,2,0.000,0,0,,0,2,0.000,0.000,0,0,,0,1,1,0,0,0,0,2,0,walkesa01
2004,165,Ben Wallace*,C,29,DET,23,23,924,93,205,0.454,0,3,0.000,93,202,0.460,0.454,50,117,0.427,95,233,328,44,44,56,37,58,236,wallabe01
2004,166,Gerald Wallace,SF,21,SAC,3,0,20,3,6,0.500,0,0,,3,6,0.500,0.500,1,2,0.500,0,2,2,1,1,1,3,4,7,wallage01
2004,167,Rasheed Wallace,PF,29,DET,23,23,803,118,286,0.413,17,70,0.243,101,216,0.468,0.442,46,60,0.767,47,132,179,37,13,45,43,78,299,wallara01
2004,168,Luke Walton,PF,23,LAL,17,0,134,10,29,0.345,5,13,0.385,5,16,0.313,0.431,7,10,0.700,5,17,22,26,7,2,14,24,32,waltolu01
2004,169,Charlie Ward,PG,33,SAS,5,0,13,4,6,0.667,3,3,1.000,1,3,0.333,0.917,0,0,,0,0,0,1,2,0,2,2,11,wardch01
2004,170,Earl Watson,PG,24,MEM,4,0,62,8,15,0.533,0,3,0.000,8,12,0.667,0.533,3,3,1.000,4,5,9,7,5,0,6,8,19,watsoea01
2004,171,Clarence Weatherspoon,PF,33,HOU,2,0,22,2,5,0.400,0,0,,2,5,0.400,0.400,3,6,0.500,2,2,4,0,0,0,0,3,7,weathcl01
2004,172,Chris Webber*,PF,30,SAC,12,12,446,90,199,0.452,1,4,0.250,89,195,0.456,0.455,40,65,0.615,24,75,99,44,16,10,38,34,221,webbech01
2004,173,Bonzi Wells,SG,27,MEM,4,0,94,19,37,0.514,0,1,0.000,19,36,0.528,0.514,9,14,0.643,2,10,12,4,4,1,9,8,47,wellsbo01
2004,174,Jiří Welsch,SG,24,BOS,4,4,104,11,23,0.478,1,4,0.250,10,19,0.526,0.500,9,9,1.000,0,12,12,9,2,0,8,7,32,welscji01
2004,175,David Wesley,SG,33,NOH,7,7,243,24,74,0.324,11,30,0.367,13,44,0.295,0.399,15,21,0.714,1,15,16,17,5,0,16,21,74,wesleda01
2004,176,David West,PF,23,NOH,7,0,111,15,28,0.536,0,0,,15,28,0.536,0.536,11,13,0.846,8,22,30,8,2,4,7,10,41,westda01
2004,177,Rodney White,SF,23,DEN,4,0,26,4,15,0.267,0,3,0.000,4,12,0.333,0.267,0,0,,1,4,5,0,2,0,2,3,8,whitero02
2004,178,Mike Wilks,PG,24,HOU,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,1,0,0,wilksmi01
2004,179,Aaron Williams,C,32,NJN,11,0,149,18,33,0.545,0,0,,18,33,0.545,0.545,6,10,0.600,7,15,22,4,0,7,15,41,42,williaa01
2004,180,Frank Williams,PG,23,NYK,4,0,74,6,22,0.273,4,13,0.308,2,9,0.222,0.364,3,5,0.600,1,1,2,5,3,0,4,13,19,willifr02
2004,181,Jason Williams,PG,28,MEM,4,4,130,15,46,0.326,6,21,0.286,9,25,0.360,0.391,7,7,1.000,1,8,9,18,2,0,7,10,43,willija02
2004,182,Scott Williams,C,35,DAL,3,0,11,0,4,0.000,0,0,,0,4,0.000,0.000,0,0,,2,2,4,0,0,1,0,3,0,willisc01
2004,183,Shammond Williams,PG,28,NOH,3,0,18,2,5,0.400,0,1,0.000,2,4,0.500,0.400,3,4,0.750,0,0,0,4,1,0,4,5,7,willish01
2004,184,Corliss Williamson,PF,30,DET,22,0,327,44,121,0.364,0,1,0.000,44,120,0.367,0.364,38,47,0.809,20,29,49,15,6,3,24,59,126,willico02
2004,185,Kevin Willis,C,41,SAS,7,0,25,3,8,0.375,0,1,0.000,3,7,0.429,0.375,0,1,0.000,0,6,6,0,1,0,0,5,6,willike02
2004,186,Loren Woods,C,25,MIA,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,woodslo01
2004,187,Metta World Peace,SF,24,IND,15,15,584,98,259,0.378,19,66,0.288,79,193,0.409,0.415,61,85,0.718,24,74,98,48,21,16,37,45,276,artesro01
2004,188,Lorenzen Wright,C,28,MEM,4,4,100,10,23,0.435,0,0,,10,23,0.435,0.435,2,6,0.333,5,12,17,2,4,2,5,15,22,wrighlo02
2004,189,Wang Zhizhi,C,26,MIA,3,0,7,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,1,1,0,zhizhwa01
2003,1,Tariq Abdul-Wahad,SG,28,DAL,8,0,79,9,30,0.300,0,2,0.000,9,28,0.321,0.300,7,8,0.875,11,11,22,7,0,0,1,6,25,abdulta01
2003,2,Courtney Alexander,PG,25,NOH,5,0,39,7,16,0.438,1,1,1.000,6,15,0.400,0.469,3,4,0.750,2,2,4,1,2,0,1,6,18,alexaco02
2003,3,John Amaechi,C,32,UTA,2,0,16,1,4,0.250,0,0,,1,4,0.250,0.250,2,4,0.500,0,1,1,0,0,0,0,4,4,amaecjo01
2003,4,Derek Anderson,PG,28,POR,2,2,22,1,4,0.250,0,1,0.000,1,3,0.333,0.250,0,1,0.000,1,0,1,0,0,0,1,1,2,anderde01
2003,5,Kenny Anderson,PG,32,NOH,5,0,51,4,12,0.333,0,0,,4,12,0.333,0.333,3,3,1.000,0,2,2,9,3,0,4,6,11,anderke01
2003,6,Darrell Armstrong,PG,34,ORL,7,1,226,20,44,0.455,6,18,0.333,14,26,0.538,0.523,20,22,0.909,7,10,17,26,6,0,17,22,66,armstda01
2003,7,Carlos Arroyo,PG,23,UTA,3,0,27,3,9,0.333,0,0,,3,9,0.333,0.333,3,4,0.750,2,0,2,5,0,0,0,2,9,arroyca01
2003,8,Chucky Atkins,PG,28,DET,17,3,312,32,91,0.352,18,49,0.367,14,42,0.333,0.451,21,26,0.808,2,18,20,26,17,0,18,39,103,atkinch01
2003,9,Stacey Augmon,SG,34,NOH,4,0,69,5,15,0.333,0,0,,5,15,0.333,0.333,7,8,0.875,1,9,10,3,3,0,3,8,17,augmost01
2003,10,Jon Barry,SG,33,DET,14,0,172,23,54,0.426,15,33,0.455,8,21,0.381,0.565,9,9,1.000,5,19,24,20,8,1,7,14,70,barryjo01
2003,11,Tony Battie,C,26,BOS,10,10,213,31,55,0.564,0,3,0.000,31,52,0.596,0.564,4,8,0.500,13,36,49,5,4,14,7,42,66,battito01
2003,12,Raja Bell,SG,26,DAL,17,7,305,40,73,0.548,6,13,0.462,34,60,0.567,0.589,11,20,0.550,13,38,51,27,5,0,6,41,97,bellra01
2003,13,Jonathan Bender,SF,22,IND,3,0,34,5,15,0.333,3,9,0.333,2,6,0.333,0.433,4,6,0.667,3,4,7,0,0,2,0,2,17,bendejo01
2003,14,Mike Bibby,PG,24,SAC,12,12,404,57,135,0.422,11,39,0.282,46,96,0.479,0.463,27,34,0.794,8,23,31,60,14,5,18,31,152,bibbymi01
2003,15,Chauncey Billups*,PG,26,DET,14,14,485,71,190,0.374,26,84,0.310,45,106,0.425,0.442,84,90,0.933,4,43,47,66,9,2,34,38,252,billuch01
2003,16,Mark Blount,C,27,BOS,10,0,144,12,22,0.545,0,0,,12,22,0.545,0.545,7,10,0.700,12,24,36,2,11,8,8,20,31,blounma01
2003,17,Bruce Bowen,SF,31,SAS,24,24,750,54,145,0.372,35,80,0.438,19,65,0.292,0.493,23,42,0.548,14,55,69,39,20,17,15,52,166,bowenbr01
2003,18,Shawn Bradley,C,30,DAL,17,7,246,20,50,0.400,0,1,0.000,20,49,0.408,0.400,9,12,0.750,23,42,65,5,3,14,15,48,49,bradlsh01
2003,19,J.R. Bremer,PG,22,BOS,10,0,147,16,56,0.286,8,32,0.250,8,24,0.333,0.357,7,8,0.875,0,15,15,12,3,0,8,12,47,bremejr01
2003,20,Kedrick Brown,SF,21,BOS,3,0,11,1,4,0.250,0,0,,1,4,0.250,0.250,1,2,0.500,2,0,2,0,1,0,0,0,3,brownke01
2003,21,P.J. Brown,PF,33,NOH,6,6,193,21,44,0.477,0,0,,21,44,0.477,0.477,19,25,0.760,20,26,46,6,7,3,5,22,61,brownpj01
2003,22,Kobe Bryant*,SG,24,LAL,12,12,531,137,317,0.432,25,62,0.403,112,255,0.439,0.472,86,104,0.827,16,45,61,62,14,1,42,35,385,bryanko01
2003,23,Mark Bryant,PF,37,BOS,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,bryanma01
2003,24,Greg Buckner,SG,26,PHI,10,0,112,10,31,0.323,2,9,0.222,8,22,0.364,0.355,4,4,1.000,3,14,17,3,1,2,3,18,26,buckngr01
2003,25,Pat Burke,C,29,ORL,6,0,43,6,10,0.600,0,0,,6,10,0.600,0.600,5,6,0.833,1,10,11,1,1,0,4,9,17,burkepa01
2003,26,Sam Cassell,PG,33,MIL,6,6,217,39,83,0.470,11,21,0.524,28,62,0.452,0.536,14,15,0.933,3,16,19,16,3,1,17,20,103,cassesa01
2003,27,Calbert Cheaney,SG,31,UTA,5,5,122,10,27,0.370,0,0,,10,27,0.370,0.370,2,4,0.500,3,4,7,8,2,1,7,15,22,cheanca01
2003,28,Doug Christie,SG,32,SAC,12,12,381,37,99,0.374,6,24,0.250,31,75,0.413,0.404,29,31,0.935,15,59,74,55,12,3,22,22,109,chrisdo01
2003,29,Keon Clark,C,27,SAC,12,0,171,20,41,0.488,0,0,,20,41,0.488,0.488,15,21,0.714,14,30,44,4,3,8,13,30,55,clarkke01
2003,30,Speedy Claxton,PG,24,SAS,24,0,326,46,105,0.438,0,0,,46,105,0.438,0.438,33,44,0.750,7,38,45,45,16,5,24,38,125,claxtsp01
2003,31,Derrick Coleman,C,35,PHI,12,12,449,59,118,0.500,4,10,0.400,55,108,0.509,0.517,41,47,0.872,29,67,96,24,7,16,17,36,163,colemde01
2003,32,Bimbo Coles,PG,34,BOS,3,0,9,0,4,0.000,0,2,0.000,0,2,0.000,0.000,0,0,,0,1,1,2,0,0,0,1,0,colesbi01
2003,33,Jason Collins,C,24,NJN,20,20,529,33,91,0.363,0,2,0.000,33,89,0.371,0.363,51,61,0.836,51,74,125,17,13,12,18,74,117,collija04
